timestamp_iso,session_uid,device_type,lang,eventType,t_ms,pageX,pageY,deltaY,key,button,targetId,targetName,meta
"sess_eh831km4gcl_mn317kim","mousemove",3137,539,644,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3144,545,644,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3151,549,644,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3158,553,642,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3165,556,641,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3172,561,640,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3179,566,639,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3186,570,639,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3193,573,639,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3200,577,639,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3207,580,639,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3214,582,639,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3221,584,639,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3228,586,639,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3234,588,640,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3242,593,641,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3249,594,641,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3255,599,642,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3262,603,644,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3269,605,645,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3276,611,646,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3283,619,647,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3290,627,648,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3297,631,648,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3304,641,649,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3311,650,650,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3318,658,650,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3325,661,650,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3332,666,650,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3339,673,650,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3346,675,650,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3353,676,650,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3360,678,650,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3367,679,650,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3374,680,650,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3380,682,650,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3387,686,651,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3394,689,652,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3401,690,652,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3408,691,652,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3415,692,652,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3472,693,652,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3478,696,653,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3485,698,654,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3492,699,654,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3498,702,654,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3506,704,655,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3513,705,655,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3519,706,655,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3547,708,655,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3554,709,655,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3561,711,655,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3568,713,656,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3575,715,656,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3582,717,657,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3589,718,657,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3596,721,657,,"","h3"
"sess_eh831km4gcl_mn317kim","keydown",3609,,,,"Control","body"
